scene	code_index	source	jp_text	en_text	zh_text
SEEN6430	8570	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6430	12023	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	260	nonlexical-dialogue	`％Ａ@「………」	`％Ａ@...	`％Ａ@「………」
SEEN6444	284	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	368	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	384	nonlexical-dialogue	`％Ａ@「………」	`％Ａ@...	`％Ａ@「………」
SEEN6444	386	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	388	nonlexical-dialogue	`％Ａ@「………」	`％Ａ@...	`％Ａ@「………」
SEEN6444	390	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	733	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	777	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	1046	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	1569	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6444	1722	nonlexical-dialogue	`＊Ｂ@「％Ｃ…」	`＊Ｂ@％Ｃ...	`＊Ｂ@「％Ｃ…」
SEEN6444	1760	nonlexical-dialogue	`％Ａ@「………」	`％Ａ@...	`％Ａ@「………」
SEEN6501	2103	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6501	2941	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6501	3477	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6501	3623	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6501	3810	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6501	4166	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6502	1083	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6502	1200	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6502	1315	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6502	2091	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6502	2698	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6502	2977	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6503	1094	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6504	1568	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6504	1610	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6504	1686	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6504	1894	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6505	376	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6505	608	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6505	835	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6505	2018	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6505	2035	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6506	2860	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6510	600	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6510	1735	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6510	2153	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6510	2193	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6510	2255	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6510	2347	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6510	2505	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6511	646	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6511	1578	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6512	911	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6514	525	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6514	541	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6514	717	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6514	1255	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6514	1350	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6514	1362	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6514	1424	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6514	1513	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6726	1159	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6726	1583	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6726	2029	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6727	402	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6727	1083	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6728	1063	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6729	194	nonlexical-dialogue	`＊Ｂ@「……？」	`＊Ｂ@...?	`＊Ｂ@「……？」
SEEN6729	916	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6729	1035	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6729	1864	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6729	2788	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6729	4628	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6729	4706	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	2138	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	3340	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	3581	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	4345	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	5024	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	5554	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	5959	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	6339	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	7374	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	7464	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	8328	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800	9047	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	41	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6800_1	239	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	986	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	1228	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	2555	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	2804	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	2808	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	2812	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	2816	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	2820	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	2847	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	3174	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	5275	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	5859	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	5933	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	6014	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	6052	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	6064	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	6081	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	6119	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	7198	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	9712	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_1	9988	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6800_2	448	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	1929	nonlexical-dialogue	`芳野@「２５……	`Yoshino@Twenty-five... 	`芳野@「２５……
SEEN6800_2	4196	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	5917	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	5999	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	6356	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	6506	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	7804	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	7893	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	8132	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6800_2	8356	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	621	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	2762	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	2766	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	3867	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	5951	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	6247	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	6365	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	6659	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	7322	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN6801	7519	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	7523	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	7527	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	7594	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	7683	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	7705	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	7743	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	7922	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	8226	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	8244	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	8280	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	8308	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	8669	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	9378	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	11768	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	12182	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6801	12351	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	1324	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	1328	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	5199	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6139	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6174	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6472	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6476	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6514	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6552	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6556	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6617	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802	6798	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	4459	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	4852	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	4880	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	5105	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	5263	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	5309	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	5687	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	6547	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	6681	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	6715	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	6742	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	8797	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	8803	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	9344	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	9525	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	9623	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	9758	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	10009	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6802_1	10413	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	10479	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	10483	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	10493	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6802_1	10503	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	4146	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	4238	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	4311	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	4980	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	5138	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6015	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6075	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6085	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6109	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6309	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6451	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6517	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6678	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6730	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6776	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6818	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	6922	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	8152	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	8194	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	8567	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	8755	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	9118	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6810	12593	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	2342	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	2588	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	3306	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	3524	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	4685	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	5234	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	6551	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	7638	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	10082	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6811	10309	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	10553	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	10720	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	10728	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	10776	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	10854	nonlexical-dialogue	`＊Ｂ@（………）	`＊Ｂ@(...)	`＊Ｂ@（………）
SEEN6811	10888	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN6811	11113	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7000	1003	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7000	1265	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7000	1287	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7000	2705	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7000	4007	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7100	470	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7100	1074	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7100	1466	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7102	58	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7102	74	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7102	2958	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7102	3921	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7102	4204	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7102	5164	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7103	1053	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7103	1113	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7200	1024	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7200	1471	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7200	2120	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7200	2694	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7200	2838	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7200	2922	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7200	3174	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
